2025-01-17 16:04:57,777 Load: ./mats/VGON_nqd7_L3_20250117_122410.mat, 1000/1000
2025-01-17 16:04:57,777 PyTorch Device: cuda
2025-01-17 16:04:57,778 Number of layers: 3
2025-01-17 16:04:57,778 Number of qudits: 7
2025-01-17 16:04:57,778 Number of qubits: 14
2025-01-17 16:04:57,778 Coefficient phase: 0.49π
2025-01-17 16:04:58,141 Ground State Energy: 5.8611
2025-01-17 16:23:03,863 Energy: -8.79814103, -8.79949726, -8.80038713, Gap: 5.2169e-02, 552/552, 69/100, 440.91
2025-01-17 16:23:10,372 Energy: -8.79823046, -8.79947875, -8.80029314, Gap: 5.2187e-02, 560/560, 70/100, 447.42
2025-01-17 16:23:16,693 Energy: -8.79802747, -8.79960670, -8.80052725, Gap: 5.2059e-02, 568/568, 71/100, 453.74
2025-01-17 16:23:22,994 Energy: -8.79690795, -8.79890745, -8.80005953, Gap: 5.2758e-02, 576/576, 72/100, 460.04
2025-01-17 16:23:29,428 Energy: -8.79758325, -8.79977433, -8.80062674, Gap: 5.1891e-02, 584/584, 73/100, 466.48
2025-01-17 16:23:35,813 Energy: -8.79756347, -8.79933147, -8.80038147, Gap: 5.2334e-02, 592/592, 74/100, 472.86
2025-01-17 16:23:42,068 Energy: -8.79762756, -8.79920007, -8.80053539, Gap: 5.2466e-02, 600/600, 75/100, 479.12
2025-01-17 16:23:48,533 Energy: -8.79902410, -8.79978740, -8.80053450, Gap: 5.1878e-02, 608/608, 76/100, 485.58
2025-01-17 16:23:54,847 Energy: -8.79917383, -8.79985606, -8.80058459, Gap: 5.1810e-02, 616/616, 77/100, 491.90
2025-01-17 16:24:01,249 Energy: -8.79834876, -8.79929109, -8.80052669, Gap: 5.2375e-02, 624/624, 78/100, 498.30
2025-01-17 16:24:07,594 Energy: -8.79883691, -8.79960965, -8.80018677, Gap: 5.2056e-02, 632/632, 79/100, 504.64
2025-01-17 16:24:14,043 Energy: -8.79778972, -8.79911178, -8.80012857, Gap: 5.2554e-02, 640/640, 80/100, 511.09
2025-01-17 16:24:20,391 Energy: -8.79801379, -8.79960347, -8.80073849, Gap: 5.2062e-02, 648/648, 81/100, 517.44
2025-01-17 16:24:26,866 Energy: -8.79813779, -8.79960034, -8.80051058, Gap: 5.2065e-02, 656/656, 82/100, 523.91
2025-01-17 16:24:33,253 Energy: -8.79859610, -8.79958489, -8.80059765, Gap: 5.2081e-02, 664/664, 83/100, 530.30
2025-01-17 16:24:39,542 Energy: -8.79835311, -8.79949414, -8.80024412, Gap: 5.2172e-02, 672/672, 84/100, 536.59
2025-01-17 16:24:45,946 Energy: -8.79713630, -8.79946826, -8.80064714, Gap: 5.2198e-02, 680/680, 85/100, 542.99
2025-01-17 16:24:52,374 Energy: -8.79921181, -8.80001945, -8.80059300, Gap: 5.1646e-02, 688/688, 86/100, 549.42
2025-01-17 16:24:58,711 Energy: -8.79746742, -8.79934303, -8.80043416, Gap: 5.2323e-02, 696/696, 87/100, 555.76
2025-01-17 16:25:05,205 Energy: -8.79883992, -8.79967748, -8.80059618, Gap: 5.1988e-02, 704/704, 88/100, 562.25
2025-01-17 16:25:11,475 Energy: -8.79870157, -8.79942390, -8.80019315, Gap: 5.2242e-02, 712/712, 89/100, 568.52
2025-01-17 16:25:17,741 Energy: -8.79884285, -8.79960632, -8.80033354, Gap: 5.2059e-02, 720/720, 90/100, 574.79
2025-01-17 16:25:24,107 Energy: -8.79873032, -8.79962485, -8.80041063, Gap: 5.2041e-02, 728/728, 91/100, 581.16
2025-01-17 16:25:30,312 Energy: -8.79879010, -8.79952913, -8.80054367, Gap: 5.2137e-02, 736/736, 92/100, 587.36
2025-01-17 16:25:36,534 Energy: -8.79846659, -8.79942591, -8.80015092, Gap: 5.2240e-02, 744/744, 93/100, 593.58
2025-01-17 16:25:42,890 Energy: -8.79821857, -8.79928316, -8.80027910, Gap: 5.2383e-02, 752/752, 94/100, 599.94
2025-01-17 16:25:49,091 Energy: -8.79748775, -8.79920002, -8.80036462, Gap: 5.2466e-02, 760/760, 95/100, 606.14
2025-01-17 16:25:55,320 Energy: -8.79682329, -8.79929877, -8.80002173, Gap: 5.2367e-02, 768/768, 96/100, 612.37
2025-01-17 16:26:01,520 Energy: -8.79865857, -8.79948631, -8.80064500, Gap: 5.2179e-02, 776/776, 97/100, 618.57
2025-01-17 16:26:07,982 Energy: -8.79896140, -8.79973972, -8.80033550, Gap: 5.1926e-02, 784/784, 98/100, 625.03
2025-01-17 16:26:14,233 Energy: -8.79801047, -8.79916842, -8.80035273, Gap: 5.2497e-02, 792/792, 99/100, 631.28
2025-01-17 16:26:20,647 Energy: -8.79792445, -8.79953976, -8.80013335, Gap: 5.2126e-02, 800/800, 100/100, 637.70
2025-01-17 16:26:20,649 Save: ./mats/VGON_nqd7_L3_20250117_093043.mat with count and overlaps
2025-01-17 16:26:20,706 Load: ./mats/VGON_nqd7_L2_20250117_110003.mat, 1000/1000
2025-01-17 16:26:20,707 PyTorch Device: cuda
2025-01-17 16:26:20,707 Number of layers: 2
2025-01-17 16:26:20,707 Number of qudits: 7
2025-01-17 16:26:20,707 Number of qubits: 14
2025-01-17 16:26:20,707 Coefficient phase: 0.49π
2025-01-17 16:26:20,886 Ground State Energy: 5.8611
2025-01-17 16:26:25,180 Energy: 5.88928604, 5.88926960, 5.88925634, Gap: 2.8197e-02, 8/8, 1/100, 4.23
2025-01-17 16:26:29,686 Energy: 5.88931604, 5.88928823, 5.88925147, Gap: 2.8216e-02, 16/16, 2/100, 8.73
2025-01-17 16:26:34,000 Energy: 5.88939185, 5.88930807, 5.88926077, Gap: 2.8236e-02, 24/24, 3/100, 13.05
2025-01-17 16:26:38,391 Energy: 5.88933853, 5.88928770, 5.88925520, Gap: 2.8216e-02, 32/32, 4/100, 17.44
2025-01-17 16:26:42,722 Energy: 5.88930300, 5.88927423, 5.88925881, Gap: 2.8202e-02, 40/40, 5/100, 21.77
2025-01-17 16:26:47,094 Energy: 5.88933572, 5.88928198, 5.88926121, Gap: 2.8210e-02, 48/48, 6/100, 26.14
2025-01-17 16:26:51,389 Energy: 5.88927373, 5.88926444, 5.88925360, Gap: 2.8192e-02, 56/56, 7/100, 30.44
2025-01-17 16:26:55,734 Energy: 5.88931586, 5.88928254, 5.88925142, Gap: 2.8210e-02, 64/64, 8/100, 34.78
2025-01-17 16:27:00,053 Energy: 5.88928952, 5.88927477, 5.88926742, Gap: 2.8203e-02, 72/72, 9/100, 39.10
2025-01-17 16:27:04,403 Energy: 5.88937268, 5.88928228, 5.88925812, Gap: 2.8210e-02, 80/80, 10/100, 43.45
2025-01-17 16:27:08,740 Energy: 5.88931180, 5.88927731, 5.88925654, Gap: 2.8205e-02, 88/88, 11/100, 47.79
2025-01-17 16:27:13,063 Energy: 5.88955707, 5.88931281, 5.88926566, Gap: 2.8241e-02, 96/96, 12/100, 52.11
2025-01-17 16:27:17,367 Energy: 5.88929736, 5.88927436, 5.88926119, Gap: 2.8202e-02, 104/104, 13/100, 56.41
2025-01-17 16:27:21,687 Energy: 5.88930142, 5.88926666, 5.88925476, Gap: 2.8194e-02, 112/112, 14/100, 60.73
2025-01-17 16:27:26,114 Energy: 5.88939079, 5.88929275, 5.88925862, Gap: 2.8221e-02, 120/120, 15/100, 65.16
2025-01-17 16:27:30,508 Energy: 5.88931261, 5.88927877, 5.88926146, Gap: 2.8207e-02, 128/128, 16/100, 69.55
2025-01-17 16:27:34,859 Energy: 5.88930785, 5.88928246, 5.88926294, Gap: 2.8210e-02, 136/136, 17/100, 73.91
2025-01-17 16:27:39,200 Energy: 5.88928818, 5.88927248, 5.88925653, Gap: 2.8200e-02, 144/144, 18/100, 78.25
2025-01-17 16:27:43,629 Energy: 5.88929061, 5.88927065, 5.88925831, Gap: 2.8198e-02, 152/152, 19/100, 82.68
2025-01-17 16:27:47,986 Energy: 5.88928363, 5.88926510, 5.88925436, Gap: 2.8193e-02, 160/160, 20/100, 87.03
2025-01-17 16:27:52,258 Energy: 5.88930053, 5.88928264, 5.88926765, Gap: 2.8210e-02, 168/168, 21/100, 91.30
2025-01-17 16:27:56,600 Energy: 5.88931835, 5.88928176, 5.88926300, Gap: 2.8210e-02, 176/176, 22/100, 95.65
2025-01-17 16:28:01,009 Energy: 5.88938566, 5.88928119, 5.88925294, Gap: 2.8209e-02, 184/184, 23/100, 100.06
2025-01-17 16:28:05,368 Energy: 5.88928550, 5.88927167, 5.88925836, Gap: 2.8199e-02, 192/192, 24/100, 104.41
2025-01-17 16:28:09,705 Energy: 5.88929437, 5.88927258, 5.88925487, Gap: 2.8200e-02, 200/200, 25/100, 108.75
2025-01-17 16:28:14,047 Energy: 5.88931930, 5.88927499, 5.88926200, Gap: 2.8203e-02, 208/208, 26/100, 113.09
2025-01-17 16:28:18,368 Energy: 5.88930912, 5.88927818, 5.88925556, Gap: 2.8206e-02, 216/216, 27/100, 117.41
2025-01-17 16:28:22,684 Energy: 5.88931574, 5.88927779, 5.88926004, Gap: 2.8206e-02, 224/224, 28/100, 121.73
2025-01-17 16:28:27,055 Energy: 5.88930907, 5.88928489, 5.88925813, Gap: 2.8213e-02, 232/232, 29/100, 126.10
2025-01-17 16:28:31,354 Energy: 5.88933107, 5.88928230, 5.88926593, Gap: 2.8210e-02, 240/240, 30/100, 130.40
2025-01-17 16:28:35,741 Energy: 5.88927384, 5.88926473, 5.88925291, Gap: 2.8193e-02, 248/248, 31/100, 134.79
2025-01-17 16:28:40,094 Energy: 5.88932209, 5.88928231, 5.88924975, Gap: 2.8210e-02, 256/256, 32/100, 139.14
2025-01-17 16:28:44,408 Energy: 5.88938867, 5.88928897, 5.88926409, Gap: 2.8217e-02, 264/264, 33/100, 143.45
2025-01-17 16:28:48,731 Energy: 5.88939896, 5.88929528, 5.88925400, Gap: 2.8223e-02, 272/272, 34/100, 147.78
2025-01-17 16:28:53,143 Energy: 5.88928163, 5.88926524, 5.88925325, Gap: 2.8193e-02, 280/280, 35/100, 152.19
2025-01-17 16:28:57,523 Energy: 5.88929772, 5.88927893, 5.88925713, Gap: 2.8207e-02, 288/288, 36/100, 156.57
2025-01-17 16:29:01,864 Energy: 5.88930942, 5.88928128, 5.88925749, Gap: 2.8209e-02, 296/296, 37/100, 160.91
2025-01-17 16:29:06,310 Energy: 5.88930114, 5.88928319, 5.88926963, Gap: 2.8211e-02, 304/304, 38/100, 165.36
2025-01-17 16:29:11,036 Energy: 5.88929530, 5.88927376, 5.88925437, Gap: 2.8202e-02, 312/312, 39/100, 170.08
2025-01-17 16:29:15,774 Energy: 5.88931651, 5.88927959, 5.88925740, Gap: 2.8207e-02, 320/320, 40/100, 174.82
2025-01-17 16:29:20,407 Energy: 5.88932241, 5.88928621, 5.88926042, Gap: 2.8214e-02, 328/328, 41/100, 179.45
2025-01-17 16:29:24,960 Energy: 5.88932158, 5.88928749, 5.88927228, Gap: 2.8215e-02, 336/336, 42/100, 184.01
2025-01-17 16:29:29,330 Energy: 5.88932224, 5.88927843, 5.88926115, Gap: 2.8206e-02, 344/344, 43/100, 188.38
2025-01-17 16:29:33,701 Energy: 5.88930952, 5.88928239, 5.88925960, Gap: 2.8210e-02, 352/352, 44/100, 192.75
2025-01-17 16:29:38,070 Energy: 5.88929580, 5.88927079, 5.88925567, Gap: 2.8199e-02, 360/360, 45/100, 197.12
2025-01-17 16:29:42,369 Energy: 5.88933106, 5.88928001, 5.88925977, Gap: 2.8208e-02, 368/368, 46/100, 201.42
2025-01-17 16:29:46,701 Energy: 5.88928944, 5.88927266, 5.88926106, Gap: 2.8200e-02, 376/376, 47/100, 205.75
2025-01-17 16:29:51,033 Energy: 5.88931868, 5.88927428, 5.88925371, Gap: 2.8202e-02, 384/384, 48/100, 210.08
2025-01-17 16:29:55,377 Energy: 5.88935355, 5.88928077, 5.88925104, Gap: 2.8209e-02, 392/392, 49/100, 214.42
2025-01-17 16:29:59,673 Energy: 5.88950852, 5.88931509, 5.88926697, Gap: 2.8243e-02, 400/400, 50/100, 218.72
2025-01-17 16:30:04,118 Energy: 5.88939214, 5.88929609, 5.88925632, Gap: 2.8224e-02, 408/408, 51/100, 223.16
2025-01-17 16:30:08,502 Energy: 5.88928614, 5.88927402, 5.88926043, Gap: 2.8202e-02, 416/416, 52/100, 227.55
2025-01-17 16:30:12,843 Energy: 5.88930805, 5.88927585, 5.88925235, Gap: 2.8204e-02, 424/424, 53/100, 231.89
2025-01-17 16:30:17,198 Energy: 5.88927506, 5.88926230, 5.88925155, Gap: 2.8190e-02, 432/432, 54/100, 236.24
2025-01-17 16:30:21,572 Energy: 5.88930347, 5.88927883, 5.88925968, Gap: 2.8207e-02, 440/440, 55/100, 240.62
2025-01-17 16:30:25,943 Energy: 5.88931151, 5.88927574, 5.88925542, Gap: 2.8204e-02, 448/448, 56/100, 244.99
2025-01-17 16:30:30,327 Energy: 5.88929485, 5.88927605, 5.88925276, Gap: 2.8204e-02, 456/456, 57/100, 249.37
2025-01-17 16:30:34,701 Energy: 5.88929669, 5.88926969, 5.88925547, Gap: 2.8198e-02, 464/464, 58/100, 253.75
2025-01-17 16:30:39,050 Energy: 5.88931353, 5.88928159, 5.88925543, Gap: 2.8209e-02, 472/472, 59/100, 258.10
2025-01-17 16:30:43,425 Energy: 5.88929972, 5.88926509, 5.88925426, Gap: 2.8193e-02, 480/480, 60/100, 262.47
2025-01-17 16:30:47,823 Energy: 5.88936570, 5.88928708, 5.88926044, Gap: 2.8215e-02, 488/488, 61/100, 266.87
2025-01-17 16:30:52,196 Energy: 5.88931482, 5.88927796, 5.88925837, Gap: 2.8206e-02, 496/496, 62/100, 271.24
2025-01-17 16:30:56,597 Energy: 5.88931536, 5.88928414, 5.88925482, Gap: 2.8212e-02, 504/504, 63/100, 275.64
2025-01-17 16:31:00,989 Energy: 5.88930169, 5.88928248, 5.88926173, Gap: 2.8210e-02, 512/512, 64/100, 280.04
2025-01-17 16:31:05,388 Energy: 5.88936857, 5.88928988, 5.88926432, Gap: 2.8218e-02, 520/520, 65/100, 284.43
2025-01-17 16:31:09,779 Energy: 5.88928022, 5.88926422, 5.88924730, Gap: 2.8192e-02, 528/528, 66/100, 288.83
2025-01-17 16:31:14,098 Energy: 5.88929418, 5.88927836, 5.88925865, Gap: 2.8206e-02, 536/536, 67/100, 293.14
2025-01-17 16:31:18,454 Energy: 5.88933264, 5.88928196, 5.88925824, Gap: 2.8210e-02, 544/544, 68/100, 297.50
2025-01-17 16:31:22,801 Energy: 5.88931126, 5.88928033, 5.88926176, Gap: 2.8208e-02, 552/552, 69/100, 301.85
2025-01-17 16:31:27,257 Energy: 5.88928468, 5.88927140, 5.88925424, Gap: 2.8199e-02, 560/560, 70/100, 306.30
2025-01-17 16:31:31,607 Energy: 5.88931713, 5.88927749, 5.88925526, Gap: 2.8205e-02, 568/568, 71/100, 310.65
2025-01-17 16:31:36,005 Energy: 5.88928248, 5.88927118, 5.88925696, Gap: 2.8199e-02, 576/576, 72/100, 315.05
2025-01-17 16:31:40,436 Energy: 5.88929952, 5.88927310, 5.88925268, Gap: 2.8201e-02, 584/584, 73/100, 319.48
2025-01-17 16:31:44,826 Energy: 5.88929576, 5.88927731, 5.88926577, Gap: 2.8205e-02, 592/592, 74/100, 323.87
2025-01-17 16:31:49,190 Energy: 5.88929184, 5.88927692, 5.88925551, Gap: 2.8205e-02, 600/600, 75/100, 328.24
2025-01-17 16:31:53,653 Energy: 5.88938768, 5.88929063, 5.88925787, Gap: 2.8218e-02, 608/608, 76/100, 332.70
2025-01-17 16:31:58,115 Energy: 5.88929239, 5.88927267, 5.88925655, Gap: 2.8200e-02, 616/616, 77/100, 337.16
2025-01-17 16:32:02,454 Energy: 5.88934192, 5.88928989, 5.88925383, Gap: 2.8218e-02, 624/624, 78/100, 341.50
2025-01-17 16:32:06,857 Energy: 5.88931215, 5.88927757, 5.88925817, Gap: 2.8205e-02, 632/632, 79/100, 345.90
2025-01-17 16:32:11,240 Energy: 5.88932763, 5.88927779, 5.88925933, Gap: 2.8206e-02, 640/640, 80/100, 350.29
2025-01-17 16:32:15,674 Energy: 5.88929641, 5.88927535, 5.88925401, Gap: 2.8203e-02, 648/648, 81/100, 354.72
2025-01-17 16:32:20,073 Energy: 5.88930584, 5.88926870, 5.88925188, Gap: 2.8197e-02, 656/656, 82/100, 359.12
2025-01-17 16:32:24,454 Energy: 5.88935477, 5.88930040, 5.88925852, Gap: 2.8228e-02, 664/664, 83/100, 363.50
2025-01-17 16:32:28,927 Energy: 5.88928367, 5.88926836, 5.88925792, Gap: 2.8196e-02, 672/672, 84/100, 367.97
2025-01-17 16:32:33,374 Energy: 5.88932785, 5.88928649, 5.88925606, Gap: 2.8214e-02, 680/680, 85/100, 372.42
2025-01-17 16:32:37,705 Energy: 5.88931857, 5.88928347, 5.88925855, Gap: 2.8211e-02, 688/688, 86/100, 376.75
2025-01-17 16:32:42,036 Energy: 5.88930394, 5.88927408, 5.88925961, Gap: 2.8202e-02, 696/696, 87/100, 381.08
2025-01-17 16:32:46,458 Energy: 5.88930849, 5.88927766, 5.88926099, Gap: 2.8205e-02, 704/704, 88/100, 385.50
2025-01-17 16:32:50,843 Energy: 5.88933263, 5.88928846, 5.88926482, Gap: 2.8216e-02, 712/712, 89/100, 389.89
2025-01-17 16:32:55,247 Energy: 5.88930393, 5.88927870, 5.88926170, Gap: 2.8207e-02, 720/720, 90/100, 394.29
2025-01-17 16:32:59,644 Energy: 5.88933825, 5.88927648, 5.88925121, Gap: 2.8204e-02, 728/728, 91/100, 398.69
2025-01-17 16:33:04,046 Energy: 5.88931403, 5.88927737, 5.88926034, Gap: 2.8205e-02, 736/736, 92/100, 403.09
2025-01-17 16:33:08,486 Energy: 5.88930011, 5.88927394, 5.88926024, Gap: 2.8202e-02, 744/744, 93/100, 407.53
2025-01-17 16:33:12,870 Energy: 5.88931952, 5.88927923, 5.88926039, Gap: 2.8207e-02, 752/752, 94/100, 411.92
2025-01-17 16:33:17,214 Energy: 5.88930672, 5.88927929, 5.88925956, Gap: 2.8207e-02, 760/760, 95/100, 416.26
2025-01-17 16:33:21,602 Energy: 5.88936670, 5.88928816, 5.88925850, Gap: 2.8216e-02, 768/768, 96/100, 420.65
2025-01-17 16:33:25,957 Energy: 5.88930872, 5.88928234, 5.88926174, Gap: 2.8210e-02, 776/776, 97/100, 425.00
2025-01-17 16:33:30,329 Energy: 5.88937372, 5.88928618, 5.88926513, Gap: 2.8214e-02, 784/784, 98/100, 429.38
2025-01-17 16:33:34,773 Energy: 5.88932518, 5.88927995, 5.88925697, Gap: 2.8208e-02, 792/792, 99/100, 433.82
2025-01-17 16:33:39,199 Energy: 5.88930049, 5.88927344, 5.88925368, Gap: 2.8201e-02, 800/800, 100/100, 438.25
2025-01-17 16:33:39,201 Save: ./mats/VGON_nqd7_L2_20250117_110003.mat with count and overlaps
2025-01-17 16:33:39,254 Load: ./mats/VGON_nqd7_L2_20250117_081605.mat, 1000/1000
2025-01-17 16:33:39,254 PyTorch Device: cuda
2025-01-17 16:33:39,254 Number of layers: 2
2025-01-17 16:33:39,254 Number of qudits: 7
2025-01-17 16:33:39,254 Number of qubits: 14
2025-01-17 16:33:39,254 Coefficient phase: -0.74π
2025-01-17 16:33:39,988 Ground State Energy: -8.8517
2025-01-17 16:33:44,394 Energy: -8.79015700, -8.79050747, -8.79075221, Gap: 6.1158e-02, 8/8, 1/100, 4.33
2025-01-17 16:33:48,744 Energy: -8.79041393, -8.79063772, -8.79086444, Gap: 6.1028e-02, 16/16, 2/100, 8.68
2025-01-17 16:33:53,050 Energy: -8.79007367, -8.79051916, -8.79082223, Gap: 6.1147e-02, 24/24, 3/100, 12.98
2025-01-17 16:33:57,418 Energy: -8.79018716, -8.79055864, -8.79082686, Gap: 6.1107e-02, 32/32, 4/100, 17.35
2025-01-17 16:34:01,856 Energy: -8.78982284, -8.79054342, -8.79102038, Gap: 6.1122e-02, 40/40, 5/100, 21.79
2025-01-17 16:34:06,229 Energy: -8.79027784, -8.79054390, -8.79086612, Gap: 6.1122e-02, 48/48, 6/100, 26.16
2025-01-17 16:34:10,645 Energy: -8.79012544, -8.79049112, -8.79074299, Gap: 6.1175e-02, 56/56, 7/100, 30.58
2025-01-17 16:34:15,009 Energy: -8.79034117, -8.79050553, -8.79064466, Gap: 6.1160e-02, 64/64, 8/100, 34.94
2025-01-17 16:34:19,331 Energy: -8.79047275, -8.79062023, -8.79086465, Gap: 6.1046e-02, 72/72, 9/100, 39.26
2025-01-17 16:34:23,721 Energy: -8.79040152, -8.79055779, -8.79076561, Gap: 6.1108e-02, 80/80, 10/100, 43.65
2025-01-17 16:34:28,078 Energy: -8.79028558, -8.79060062, -8.79079460, Gap: 6.1065e-02, 88/88, 11/100, 48.01
2025-01-17 16:34:32,445 Energy: -8.79028046, -8.79048005, -8.79066445, Gap: 6.1186e-02, 96/96, 12/100, 52.38
2025-01-17 16:34:36,850 Energy: -8.79018117, -8.79049732, -8.79081061, Gap: 6.1168e-02, 104/104, 13/100, 56.78
2025-01-17 16:34:41,242 Energy: -8.79015028, -8.79055291, -8.79084964, Gap: 6.1113e-02, 112/112, 14/100, 61.17
2025-01-17 16:34:45,669 Energy: -8.79013391, -8.79054696, -8.79092515, Gap: 6.1119e-02, 120/120, 15/100, 65.60
2025-01-17 16:34:50,022 Energy: -8.79014134, -8.79047887, -8.79082657, Gap: 6.1187e-02, 128/128, 16/100, 69.95
2025-01-17 16:34:54,459 Energy: -8.79012973, -8.79057873, -8.79090816, Gap: 6.1087e-02, 136/136, 17/100, 74.39
2025-01-17 16:34:58,842 Energy: -8.79044755, -8.79059685, -8.79082175, Gap: 6.1069e-02, 144/144, 18/100, 78.77
2025-01-17 16:35:03,243 Energy: -8.79021397, -8.79065444, -8.79092599, Gap: 6.1011e-02, 152/152, 19/100, 83.17
2025-01-17 16:35:07,601 Energy: -8.79049514, -8.79071611, -8.79091592, Gap: 6.0950e-02, 160/160, 20/100, 87.53
2025-01-17 16:35:11,969 Energy: -8.79033408, -8.79057313, -8.79091173, Gap: 6.1093e-02, 168/168, 21/100, 91.90
2025-01-17 16:35:16,400 Energy: -8.79018863, -8.79045380, -8.79069653, Gap: 6.1212e-02, 176/176, 22/100, 96.33
2025-01-17 16:35:20,809 Energy: -8.79048251, -8.79061156, -8.79085684, Gap: 6.1054e-02, 184/184, 23/100, 100.74
2025-01-17 16:35:25,182 Energy: -8.79012271, -8.79058063, -8.79080016, Gap: 6.1085e-02, 192/192, 24/100, 105.11
2025-01-17 16:35:29,641 Energy: -8.79027426, -8.79053806, -8.79073231, Gap: 6.1128e-02, 200/200, 25/100, 109.57
2025-01-17 16:35:34,059 Energy: -8.79019261, -8.79053377, -8.79078734, Gap: 6.1132e-02, 208/208, 26/100, 113.99
2025-01-17 16:35:38,500 Energy: -8.79041352, -8.79062617, -8.79091930, Gap: 6.1040e-02, 216/216, 27/100, 118.43
2025-01-17 16:35:42,922 Energy: -8.79031821, -8.79049425, -8.79087278, Gap: 6.1172e-02, 224/224, 28/100, 122.85
2025-01-17 16:35:47,292 Energy: -8.79021534, -8.79053938, -8.79090024, Gap: 6.1126e-02, 232/232, 29/100, 127.22
2025-01-17 16:35:51,665 Energy: -8.79038462, -8.79060584, -8.79073322, Gap: 6.1060e-02, 240/240, 30/100, 131.60
2025-01-17 16:35:56,066 Energy: -8.78988946, -8.79051726, -8.79071147, Gap: 6.1149e-02, 248/248, 31/100, 136.00
2025-01-17 16:36:00,481 Energy: -8.78999765, -8.79054236, -8.79081402, Gap: 6.1123e-02, 256/256, 32/100, 140.41
2025-01-17 16:36:04,851 Energy: -8.79044438, -8.79060904, -8.79069636, Gap: 6.1057e-02, 264/264, 33/100, 144.78
2025-01-17 16:36:09,227 Energy: -8.79008274, -8.79041894, -8.79059392, Gap: 6.1247e-02, 272/272, 34/100, 149.16
2025-01-17 16:36:13,607 Energy: -8.79001353, -8.79049038, -8.79083100, Gap: 6.1175e-02, 280/280, 35/100, 153.54
2025-01-17 16:36:17,970 Energy: -8.79027286, -8.79049036, -8.79096874, Gap: 6.1175e-02, 288/288, 36/100, 157.90
2025-01-17 16:36:22,318 Energy: -8.79020571, -8.79050148, -8.79092626, Gap: 6.1164e-02, 296/296, 37/100, 162.25
2025-01-17 16:36:26,700 Energy: -8.79047954, -8.79062944, -8.79084064, Gap: 6.1036e-02, 304/304, 38/100, 166.63
2025-01-17 16:36:31,202 Energy: -8.79044057, -8.79065128, -8.79089558, Gap: 6.1014e-02, 312/312, 39/100, 171.13
2025-01-17 16:36:35,619 Energy: -8.79032996, -8.79067201, -8.79087890, Gap: 6.0994e-02, 320/320, 40/100, 175.55
2025-01-17 16:36:40,071 Energy: -8.79025695, -8.79059801, -8.79087650, Gap: 6.1068e-02, 328/328, 41/100, 180.00
2025-01-17 16:36:44,468 Energy: -8.78986931, -8.79045431, -8.79086092, Gap: 6.1211e-02, 336/336, 42/100, 184.40
2025-01-17 16:36:48,908 Energy: -8.79031776, -8.79055135, -8.79087341, Gap: 6.1114e-02, 344/344, 43/100, 188.84
2025-01-17 16:36:53,264 Energy: -8.79042199, -8.79066401, -8.79089236, Gap: 6.1002e-02, 352/352, 44/100, 193.20
2025-01-17 16:36:57,679 Energy: -8.79007514, -8.79048946, -8.79070930, Gap: 6.1176e-02, 360/360, 45/100, 197.61
2025-01-17 16:37:02,046 Energy: -8.78999858, -8.79058640, -8.79083063, Gap: 6.1079e-02, 368/368, 46/100, 201.98
2025-01-17 16:37:06,436 Energy: -8.79033116, -8.79052620, -8.79078444, Gap: 6.1140e-02, 376/376, 47/100, 206.37
2025-01-17 16:37:10,822 Energy: -8.79017137, -8.79051506, -8.79076524, Gap: 6.1151e-02, 384/384, 48/100, 210.75
2025-01-17 16:37:15,207 Energy: -8.79016134, -8.79050176, -8.79073458, Gap: 6.1164e-02, 392/392, 49/100, 215.14
2025-01-17 16:37:19,605 Energy: -8.79019284, -8.79053021, -8.79078328, Gap: 6.1136e-02, 400/400, 50/100, 219.54
2025-01-17 16:37:24,043 Energy: -8.79032050, -8.79055435, -8.79085677, Gap: 6.1111e-02, 408/408, 51/100, 223.97
2025-01-17 16:37:28,497 Energy: -8.79043333, -8.79062271, -8.79085785, Gap: 6.1043e-02, 416/416, 52/100, 228.43
2025-01-17 16:37:32,856 Energy: -8.79002613, -8.79043102, -8.79061717, Gap: 6.1235e-02, 424/424, 53/100, 232.79
2025-01-17 16:37:37,181 Energy: -8.79005630, -8.79059331, -8.79077661, Gap: 6.1072e-02, 432/432, 54/100, 237.11
2025-01-17 16:37:41,590 Energy: -8.79034103, -8.79054696, -8.79084827, Gap: 6.1119e-02, 440/440, 55/100, 241.52
2025-01-17 16:37:46,007 Energy: -8.79025214, -8.79055574, -8.79082040, Gap: 6.1110e-02, 448/448, 56/100, 245.94
2025-01-17 16:37:50,419 Energy: -8.79018917, -8.79050349, -8.79069891, Gap: 6.1162e-02, 456/456, 57/100, 250.35
2025-01-17 16:37:54,878 Energy: -8.79041736, -8.79061381, -8.79083487, Gap: 6.1052e-02, 464/464, 58/100, 254.81
2025-01-17 16:37:59,308 Energy: -8.79015830, -8.79057127, -8.79097829, Gap: 6.1095e-02, 472/472, 59/100, 259.24
2025-01-17 16:38:03,733 Energy: -8.79048679, -8.79059469, -8.79076263, Gap: 6.1071e-02, 480/480, 60/100, 263.66
2025-01-17 16:38:08,152 Energy: -8.79022928, -8.79056281, -8.79077234, Gap: 6.1103e-02, 488/488, 61/100, 268.08
2025-01-17 16:38:12,530 Energy: -8.79044414, -8.79057938, -8.79079402, Gap: 6.1086e-02, 496/496, 62/100, 272.46
2025-01-17 16:38:16,979 Energy: -8.79002058, -8.79050454, -8.79077013, Gap: 6.1161e-02, 504/504, 63/100, 276.91
